"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"221" "AVT1" "GO:0000324" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"222" "AVT2" "GO:0005783" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"223" "AVT3" "GO:0016021" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"224" "AVT4" "GO:0016021" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"225" "AVT6" "GO:0000324" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"226" "AVT7" "GO:0000324" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"227" "AXL1" "GO:0005935" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"228" "AXL2" "GO:0005940" "GO:0005935" "GO:0005887" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"229" "AYR1" "GO:0005739" "GO:0005737" "GO:0005811" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"230" "AZF1" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"231" "AZR1" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"232" "BAP2" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"233" "BAP3" "GO:0005739" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"234" "BAT1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"235" "BAT2" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"236" "BCD1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"237" "BCH1" "GO:0030136" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"238" "BCH2" "GO:0005739" "GO:0030136" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"239" "BCK1" "GO:0043332" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"240" "BCK2" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"241" "BCP1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"242" "BCS1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"243" "BCY1" "GO:0005634" "GO:0005737" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"244" "BDF1" "GO:0000790" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"245" "BDH2" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"246" "BEM1" "GO:0005934" "GO:0005739" "GO:0043332" "GO:0000131" "GO:0005935" "GO:0030427" NA NA NA NA NA NA NA NA NA NA NA NA NA
"247" "BEM2" "GO:0005739" "GO:0043332" "GO:0000131" "GO:0005886" "GO:0005737" "GO:0005628" "GO:0005934" "GO:0005938" NA NA NA NA NA NA NA NA NA NA NA
"248" "BEM3" "GO:0043332" "GO:0005938" "GO:0005934" "GO:0000131" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"249" "BEM4" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"250" "BET1" "GO:0016021" "GO:0031201" "GO:0005789" "GO:0030134" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"251" "BET3" "GO:0033106" "GO:1990070" "GO:1990071" "GO:1990072" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"252" "BET5" "GO:1990072" "GO:1990071" "GO:1990070" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"253" "BFR1" "GO:0005737" "GO:0042175" "GO:0005844" "GO:0030529" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"254" "BFR2" "GO:0005730" "GO:0032040" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"255" "BIK1" "GO:0043332" "GO:0000776" "GO:0000778" "GO:0005876" "GO:0005938" "GO:0035371" "GO:0005819" "GO:0005816" NA NA NA NA NA NA NA NA NA NA NA
"256" "BIL1" "GO:0005933" "GO:0005935" "GO:0005737" "GO:0043332" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"257" "BIM1" "GO:0005816" "GO:0015630" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"258" "BIO5" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"259" "BIR1" "GO:0005634" "GO:0005739" "GO:0015630" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"260" "BIT61" "GO:0031932" "GO:0005886" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"261" "BLI1" "GO:0031083" "GO:0005768" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"262" "BLM10" "GO:0016021" "GO:0005839" "GO:0034515" "GO:0005634" "GO:0000502" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"263" "BLS1" "GO:0005768" "GO:0031083" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"264" "BMH1" "GO:0005886" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"265" "BMH2" "GO:0005886" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"266" "BMS1" "GO:0005739" "GO:0005634" "GO:0005737" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"267" "BMT5" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"268" "BNA3" "GO:0005737" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"269" "BNA4" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"270" "BNA5" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"271" "BNA6" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"272" "BNI1" "GO:0000133" "GO:0005884" "GO:0043332" "GO:0005935" "GO:0005934" "GO:0000131" "GO:0005628" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA
"273" "BNI4" "GO:0000131" "GO:0032156" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"274" "BNI5" "GO:0005935" "GO:0000144" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"275" "BOI1" "GO:0005737" "GO:0005935" "GO:0005886" "GO:0005933" "GO:0043332" "GO:0030427" NA NA NA NA NA NA NA NA NA NA NA NA NA
"276" "BOI2" "GO:0030427" "GO:0005935" "GO:0005933" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"277" "BOP3" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"278" "BOR1" "GO:0016021" "GO:0005886" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"279" "BOS1" "GO:0016021" "GO:0031201" "GO:0012507" "GO:0005789" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"280" "BPH1" "GO:0019898" "GO:0005739" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"281" "BPL1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"282" "BPT1" "GO:0016021" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"283" "BRE5" "GO:0000932" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"284" "BRL1" "GO:0005635" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"285" "BRN1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"286" "BRO1" "GO:0005737" "GO:0005768" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"287" "BRR2" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"288" "BRX1" "GO:0030687" "GO:0005730" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"289" "BSC6" "GO:0016021" "GO:0030135" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"290" "BSD2" "GO:0016021" "GO:0005783" "GO:0000324" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"291" "BSP1" "GO:0016020" "GO:0043332" "GO:0005934" "GO:0030479" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"292" "BST1" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"293" "BTN2" "GO:0005829" "GO:0005634" "GO:0048471" "GO:0005770" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"294" "BTT1" "GO:0005854" "GO:0030015" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"295" "BUB1" "GO:0000776" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"296" "BUB3" "GO:0033597" "GO:0000778" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"297" "BUD13" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"298" "BUD14" "GO:0005634" "GO:0005737" "GO:0000131" "GO:0005934" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"299" "BUD17" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"300" "BUD2" "GO:0005737" "GO:0031235" "GO:0005628" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"301" "BUD20" "GO:0005737" "GO:0030687" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"302" "BUD21" "GO:0030686" "GO:0032040" "GO:0005730" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"303" "BUD22" "GO:0005634" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"304" "BUD23" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"305" "BUD27" "GO:0005737" "GO:0022626" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"306" "BUD3" "GO:0005935" "GO:0000142" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"307" "BUD31" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"308" "BUD32" "GO:0000408" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"309" "BUD4" "GO:0005935" "GO:0000142" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"310" "BUD5" "GO:0000131" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"311" "BUD6" "GO:0005934" "GO:0005935" "GO:0005816" "GO:0000131" "GO:0043332" "GO:0005628" "GO:0000133" NA NA NA NA NA NA NA NA NA NA NA NA
"312" "BUD7" "GO:0030136" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"313" "BUD8" "GO:0005934" "GO:0005886" "GO:0000131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"314" "BUD9" "GO:0005886" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"315" "BUG1" "GO:0005801" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"316" "BUL1" "GO:0005886" "GO:0000151" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"317" "BUL2" "GO:0000151" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"318" "BUR2" "GO:0005634" "GO:0000307" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"319" "BXI1" "GO:0000324" "GO:0005783" "GO:0005739" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"320" "BZZ1" "GO:0043332" "GO:0030479" "GO:0005737" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"321" "CAB1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"322" "CAB2" "GO:0005737" "GO:1990143" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"323" "CAB3" "GO:0071513" "GO:1990143" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"324" "CAB4" "GO:0005737" "GO:0005634" "GO:1990143" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"325" "CAB5" "GO:0005635" "GO:1990143" "GO:0005739" "GO:0005811" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"326" "CAC2" "GO:0033186" "GO:0000775" "GO:0005829" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"327" "CAD1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"328" "CAF16" "GO:0005737" "GO:0030014" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"329" "CAF4" "GO:0005739" "GO:0030014" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"330" "CAN1" "GO:0045121" "GO:0005739" "GO:0016021" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"331" "CAP1" "GO:0015629" "GO:0005935" "GO:0005934" "GO:0005886" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"332" "CAP2" "GO:0005934" "GO:0005886" "GO:0043332" "GO:0015629" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"333" "CAR1" "GO:0043332" "GO:0005829" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"334" "CAR2" "GO:0005737" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"335" "CAT2" "GO:0005777" "GO:0005739" "GO:1990429" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"336" "CAT5" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"337" "CAT8" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"338" "CAX4" "GO:0030176" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"339" "CBC2" "GO:0000243" "GO:0005846" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"340" "CBF1" "GO:0000776" "GO:0000775" "GO:0005634" "GO:0005739" "GO:0089713" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"341" "CBF2" "GO:0005634" "GO:0031518" "GO:0005819" "GO:0051233" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"342" "CBF5" "GO:0005730" "GO:0030686" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"343" "CBK1" "GO:0005933" "GO:0005628" "GO:0005634" "GO:0005737" "GO:0005934" "GO:0005935" "GO:0043332" "GO:0005938" "GO:0000131" NA NA NA NA NA NA NA NA NA NA
"344" "CBP1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"345" "CBP3" "GO:0005739" "GO:0000329" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"346" "CBP4" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"347" "CBP6" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"348" "CBR1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"349" "CBS1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"350" "CBS2" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"351" "CCA1" "GO:0005737" "GO:0005634" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"352" "CCC1" "GO:0000324" "GO:0016021" "GO:0005794" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"353" "CCC2" "GO:0012510" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"354" "CCH1" "GO:0005886" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"355" "CCL1" "GO:0005675" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"356" "CCP1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"357" "CCR4" "GO:0016593" "GO:0005737" "GO:0000932" "GO:0030015" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"358" "CCS1" "GO:0005829" "GO:0005743" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"359" "CCT2" "GO:0005737" "GO:0005832" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"360" "CCT7" "GO:0005737" "GO:0005832" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"361" "CCT8" "GO:0005737" "GO:0005832" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"362" "CCW12" "GO:0009277" "GO:0043332" "GO:0005934" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"363" "CCW14" "GO:0005739" "GO:0009277" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"364" "CCZ1" "GO:0005770" "GO:0005768" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"365" "CDA1" "GO:0005631" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"366" "CDC1" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"367" "CDC10" "GO:0005856" "GO:0042764" "GO:0043332" "GO:0001400" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"368" "CDC11" "GO:0005856" "GO:0043332" "GO:0001400" "GO:0005628" "GO:0005619" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"369" "CDC12" "GO:0032156" "GO:0005737" "GO:0005937" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"370" "CDC13" "GO:0000784" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"371" "CDC14" "GO:0005634" "GO:0005816" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"372" "CDC15" "GO:0005737" "GO:0005935" "GO:0005816" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"373" "CDC16" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"374" "CDC19" "GO:0005737" "GO:0005886" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"375" "CDC20" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"376" "CDC24" "GO:0005634" "GO:0000131" "GO:0043332" "GO:0005935" "GO:0005934" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA
"377" "CDC25" "GO:0005789" "GO:0005737" "GO:0005886" "GO:0005829" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"378" "CDC26" "GO:0005634" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"379" "CDC28" "GO:0005737" "GO:0005935" "GO:0005816" "GO:0005783" "GO:0000307" "GO:0005634" "GO:0000235" "GO:0005840" NA NA NA NA NA NA NA NA NA NA NA
"380" "CDC3" "GO:0001400" "GO:0032156" "GO:0005619" "GO:0005628" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"381" "CDC31" "GO:0005825" "GO:0000111" "GO:0016021" "GO:0070390" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"382" "CDC33" "GO:0016281" "GO:0005737" "GO:0010494" "GO:0005840" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"383" "CDC34" "GO:0019005" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"384" "CDC36" "GO:0030015" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"385" "CDC39" "GO:0030015" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"386" "CDC4" "GO:0019005" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"387" "CDC42" "GO:0043332" "GO:0000131" "GO:0005886" "GO:0000329" "GO:0031965" "GO:0005935" "GO:0005934" "GO:0005940" NA NA NA NA NA NA NA NA NA NA NA
"388" "CDC43" "GO:0005622" "GO:0005953" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"389" "CDC45" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"390" "CDC48" "GO:0005829" "GO:0005634" "GO:0000837" "GO:0005739" "GO:0034098" "GO:0043332" "GO:0000839" "GO:1990112" "GO:0005789" NA NA NA NA NA NA NA NA NA NA
"391" "CDC5" "GO:0000922" "GO:0005935" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"392" "CDC50" "GO:0031902" "GO:0005802" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"393" "CDC55" "GO:0000329" "GO:0005934" "GO:0005634" "GO:0005935" "GO:0005737" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA
"394" "CDC6" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"395" "CDC65" "GO:0005829" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"396" "CDC7" "GO:0031431" "GO:0005634" "GO:0000775" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"397" "CDC73" "GO:0005634" "GO:0035327" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"398" "CDC8" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"399" "CDC9" "GO:0005634" "GO:0005739" "GO:0005657" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"400" "CDD1" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"401" "CDH1" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"402" "CDS1" "GO:0016021" "GO:0005783" "GO:0070319" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"403" "CEF1" "GO:0071006" "GO:0000974" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"404" "CEG1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"405" "CEP3" "GO:0031518" "GO:0000778" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"406" "CEX1" "GO:0005643" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"407" "CFT1" "GO:0005634" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"408" "CFT2" "GO:0005849" "GO:0005847" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"409" "CGR1" "GO:0005634" "GO:0030687" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"410" "CHA1" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"411" "CHD1" "GO:0070461" "GO:0000790" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"412" "CHL1" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"413" "CHO1" "GO:0005783" "GO:0005741" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"414" "CHO2" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"415" "CHS1" "GO:0005886" "GO:0045009" "GO:0016021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"416" "CHS2" "GO:0016021" "GO:0005935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"417" "CHS3" "GO:0016021" "GO:0005628" "GO:0005935" "GO:0000131" "GO:0005737" "GO:0045009" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA
"418" "CHS5" "GO:0034044" "GO:0005737" "GO:0043332" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"419" "CHS6" "GO:0030136" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"420" "CHS7" "GO:0005934" "GO:0005935" "GO:0005628" "GO:0005789" "GO:0016021" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA
"421" "CIA1" "GO:0005634" "GO:0005737" "GO:0005829" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"422" "CIA2" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"423" "CIC1" "GO:0005730" "GO:0000502" "GO:0030687" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"424" "CIK1" "GO:0015630" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"425" "CIN4" "GO:0005737" "GO:0005575" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"426" "CIN5" "GO:0005634" "GO:0005737" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"427" "CIN8" "GO:0005876" "GO:0000778" "GO:0005739" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"428" "CIS3" "GO:0005886" "GO:0005934" "GO:0005576" "GO:0009277" "GO:0005783" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"429" "CIT2" "GO:0005739" "GO:0005777" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"430" "CKA1" "GO:0034456" "GO:0005956" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"431" "CKA2" "GO:0005956" "GO:0034456" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"432" "CKB1" "GO:0034456" "GO:0005956" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"433" "CKB2" "GO:0034456" "GO:0032545" "GO:0005956" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"434" "CKS1" "GO:0000307" "GO:0005737" "GO:0005634" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
