"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20"
"791" "FPS1" "GO:0015791" "GO:0046685" "GO:0000747" "GO:0006820" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"792" "FRE1" "GO:0000041" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"793" "FRE2" "GO:0000041" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"794" "FRE3" "GO:0006879" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"795" "FRE6" "GO:0006880" "GO:0015677" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"796" "FRE7" "GO:0000041" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"797" "FRM2" "GO:0045922" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"798" "FRT1" "GO:0071472" "GO:0071469" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"799" "FRT2" "GO:0071469" "GO:0071472" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"800" "FTH1" "GO:0006897" "GO:0006827" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"801" "FTR1" "GO:0034220" "GO:0033215" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"802" "FUI1" "GO:0015862" "GO:0055085" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"803" "FUM1" "GO:0006099" "GO:0006106" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"804" "FUN12" "GO:0022618" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"805" "FUN26" "GO:0015858" "GO:0055085" "GO:0015851" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"806" "FUN30" "GO:0006342" "GO:0000729" "GO:0043044" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"807" "FUR4" "GO:0055085" "GO:0015857" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"808" "FUS1" "GO:0031385" "GO:0032065" "GO:0000755" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"809" "FUS2" "GO:0000742" "GO:0000755" "GO:0000747" "GO:0031385" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"810" "FUS3" "GO:0001403" "GO:0016310" "GO:0007050" "GO:0000750" "GO:0010526" "GO:0046827" NA NA NA NA NA NA NA NA NA NA NA NA NA
"811" "FYV10" "GO:0043066" "GO:0045721" "GO:0043161" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"812" "FYV5" "GO:0000750" "GO:0006873" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"813" "FZO1" "GO:0008053" "GO:0051646" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"814" "GAC1" "GO:0000280" "GO:0000122" "GO:0009408" "GO:0005977" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"815" "GAD1" "GO:0034599" "GO:0006538" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"816" "GAL1" "GO:0046835" "GO:0000411" "GO:0033499" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"817" "GAL11" "GO:0006366" "GO:2000219" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"818" "GAL2" "GO:0006012" "GO:0015757" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"819" "GAL3" "GO:0006012" "GO:0045185" "GO:0000435" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"820" "GAL4" "GO:0000435" "GO:0006012" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"821" "GAL80" "GO:0006355" "GO:0033673" "GO:0006012" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"822" "GAL83" "GO:0001403" "GO:0007155" "GO:0043254" "GO:0007165" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"823" "GAP1" "GO:0015846" "GO:0006865" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"824" "GAR1" "GO:0034660" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"825" "GAS1" "GO:0031505" "GO:0030447" "GO:0006342" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"826" "GAT1" "GO:0090294" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"827" "GBP2" "GO:0090304" "GO:0016973" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"828" "GCD11" "GO:0006412" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"829" "GCD2" "GO:0006446" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"830" "GCN2" "GO:0044267" "GO:0001300" "GO:0000077" "GO:0008652" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"831" "GCN4" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"832" "GCN5" "GO:0006325" "GO:0032968" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"833" "GCR1" "GO:0006351" "GO:0034728" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"834" "GCR2" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"835" "GCS1" "GO:0048193" "GO:0030037" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"836" "GCV1" "GO:0006544" "GO:0006730" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"837" "GCV2" "GO:0006730" "GO:0019464" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"838" "GCV3" "GO:0006730" "GO:0006546" "GO:0009249" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"839" "GCY1" "GO:0019323" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"840" "GDH1" "GO:0006536" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"841" "GDH3" "GO:0006536" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"842" "GEA1" "GO:0048193" "GO:0016236" "GO:0030036" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"843" "GEA2" "GO:0016236" "GO:0048193" "GO:0030036" "GO:0033363" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"844" "GEF1" "GO:0046916" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"845" "GEM1" "GO:0055091" "GO:0010821" "GO:0000001" "GO:1990456" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"846" "GEP4" "GO:0006796" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"847" "GET1" "GO:0045048" "GO:0006890" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"848" "GET2" "GO:0045048" "GO:0006890" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"849" "GET3" "GO:0006890" "GO:0010038" "GO:0009408" "GO:0045048" "GO:0000750" "GO:1990507" "GO:0006620" NA NA NA NA NA NA NA NA NA NA NA NA
"850" "GET4" "GO:0006620" "GO:0045048" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"851" "GGA1" "GO:0006892" "GO:0043328" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"852" "GGA2" "GO:0006892" "GO:0043328" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"853" "GGC1" "GO:0055085" "GO:0006879" "GO:0000002" "GO:0001408" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"854" "GIC1" "GO:0030010" "GO:0031106" "GO:0007096" "GO:0007266" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"855" "GIC2" "GO:0090338" "GO:0031106" "GO:0030010" "GO:0007096" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"856" "GID7" "GO:0043161" "GO:0045721" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"857" "GID8" "GO:0043161" "GO:0007089" "GO:0045721" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"858" "GIM3" "GO:0007021" "GO:0032968" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"859" "GIM5" "GO:0032968" "GO:0007021" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"860" "GIN4" "GO:0006468" "GO:0031565" "GO:0007117" "GO:0000921" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"861" "GIP1" "GO:0030476" "GO:0043666" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"862" "GIP2" "GO:0006470" "GO:0005977" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"863" "GIP3" "GO:0007059" "GO:0043666" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"864" "GIP4" "GO:0007059" "GO:0043666" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"865" "GIS1" "GO:0001300" "GO:0006366" "GO:0016577" "GO:0071071" "GO:0060275" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"866" "GIS4" "GO:0035556" "GO:0006873" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"867" "GIT1" "GO:0015711" "GO:0055085" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"868" "GLC7" "GO:0005977" "GO:0006109" "GO:0051726" "GO:0007114" "GO:0007059" "GO:0006873" "GO:0030437" "GO:0010467" "GO:0000075" "GO:0007126" "GO:0009408" "GO:0000903" "GO:0006470" "GO:0031297" "GO:0034501" "GO:0007346" NA NA NA
"869" "GLC8" "GO:0005978" "GO:0007059" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"870" "GLE1" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"871" "GLE2" "GO:0000972" "GO:0006406" "GO:0031081" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"872" "GLK1" "GO:0019318" "GO:0046323" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"873" "GLN3" "GO:0006357" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"874" "GLO1" "GO:0019752" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"875" "GLO3" "GO:0048193" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"876" "GLR1" "GO:0010731" "GO:0045454" "GO:0006749" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"877" "GLT1" "GO:0006536" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"878" "GLY1" "GO:1901605" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"879" "GMC1" "GO:0007126" "GO:0070193" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"880" "GMC2" "GO:0016925" "GO:0070193" "GO:0007126" "GO:0007131" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"881" "GND1" "GO:0009051" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"882" "GNP1" "GO:0006865" "GO:0055085" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"883" "GON7" "GO:0034645" "GO:0000722" "GO:0000723" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"884" "GOR1" "GO:0009436" "GO:0008152" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"885" "GOS1" "GO:0048193" "GO:0006906" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"886" "GOT1" "GO:0006888" "GO:0042147" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"887" "GPA1" "GO:0007186" "GO:0000743" "GO:0000742" "GO:0000754" "GO:0071701" "GO:0048017" NA NA NA NA NA NA NA NA NA NA NA NA NA
"888" "GPA2" "GO:0008361" "GO:0001302" "GO:0007124" "GO:0030437" "GO:0007165" "GO:0007189" "GO:0009757" NA NA NA NA NA NA NA NA NA NA NA NA
"889" "GPB1" "GO:0042326" "GO:0070783" "GO:0016567" "GO:0007265" "GO:0010255" "GO:0007165" NA NA NA NA NA NA NA NA NA NA NA NA NA
"890" "GPB2" "GO:0046580" "GO:0070783" "GO:0010255" "GO:0007165" "GO:0030437" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA
"891" "GPD1" "GO:0006973" "GO:0006116" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"892" "GPD2" "GO:0006071" "GO:0006116" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"893" "GPG1" "GO:0007165" "GO:0001403" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"894" "GPI14" "GO:0006506" "GO:0031505" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"895" "GPM1" "GO:0006006" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"896" "GPN2" "GO:0034504" "GO:0034087" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"897" "GPN3" "GO:0034504" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"898" "GPP1" "GO:0006970" "GO:0006114" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"899" "GPP2" "GO:0044262" "GO:0006114" "GO:0006970" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"900" "GPR1" "GO:0001302" "GO:0070783" "GO:0009743" "GO:0007186" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"901" "GPX1" "GO:0034599" "GO:0007031" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"902" "GRC3" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"903" "GRE2" "GO:0008204" "GO:0030447" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"904" "GRE3" "GO:0046365" "GO:0034599" "GO:0071470" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"905" "GRH1" "GO:0007030" "GO:0006888" "GO:0009306" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"906" "GRR1" "GO:0071310" "GO:0006974" "GO:0044267" "GO:0000082" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"907" "GRS1" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"908" "GRX1" "GO:0034599" "GO:0010731" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"909" "GRX2" "GO:0006749" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"910" "GRX3" "GO:0034599" "GO:0006879" "GO:2000678" "GO:0030036" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"911" "GRX4" "GO:0034599" "GO:0030036" "GO:0006879" "GO:2000678" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"912" "GRX5" "GO:0034599" "GO:0006970" "GO:0016226" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"913" "GSC2" "GO:0006075" "GO:0030476" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"914" "GSF2" "GO:0006457" "GO:0034394" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"915" "GSH1" "GO:0006750" "GO:0046686" "GO:0042542" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"916" "GSM1" "GO:0006357" "GO:0006119" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"917" "GSP1" "GO:0006913" "GO:0006997" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"918" "GTB1" "GO:0009059" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"919" "GTR1" "GO:0006351" "GO:0006817" "GO:0032008" "GO:0006184" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"920" "GTR2" "GO:0016237" "GO:0045944" "GO:0032008" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"921" "GTS1" "GO:0007624" "GO:0031326" "GO:0006897" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"922" "GUP1" "GO:0019563" "GO:0015793" "GO:0006506" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"923" "GUT2" "GO:0001302" "GO:0006071" "GO:0006116" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"924" "GVP36" "GO:0006897" "GO:0030950" "GO:0007033" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"925" "GYL1" "GO:0006888" "GO:0017157" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"926" "GYP5" "GO:0016192" "GO:0006888" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"927" "GYP7" "GO:0016192" "GO:0032889" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"928" "GZF3" "GO:0045892" "GO:0051457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"929" "HAA1" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"930" "HAC1" "GO:0006366" "GO:0030968" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"931" "HAL1" "GO:0009651" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"932" "HAL5" "GO:0030003" "GO:0006464" "GO:0034613" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"933" "HAL9" "GO:0009651" "GO:0045944" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"934" "HAM1" "GO:0009204" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"935" "HAP1" "GO:0043457" "GO:0071169" "GO:0006366" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"936" "HAP2" "GO:0043457" "GO:0000436" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"937" "HAP3" "GO:0000436" "GO:0043457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"938" "HAP4" "GO:0043457" "GO:0000436" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"939" "HAP5" "GO:0000436" "GO:0043457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"940" "HAS1" "GO:0042254" "GO:1990417" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"941" "HAT1" "GO:0016573" "GO:0006348" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"942" "HAT2" "GO:0006325" "GO:0006348" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"943" "HBS1" "GO:0045727" "GO:0032790" "GO:0006401" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"944" "HCH1" "GO:0034605" "GO:0006457" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"945" "HCM1" "GO:0051300" "GO:0006355" "GO:0007005" "GO:0034599" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"946" "HCR1" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"947" "HDA1" "GO:0010468" "GO:0016575" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"948" "HDA2" "GO:0010629" "GO:0016575" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"949" "HDA3" "GO:0010629" "GO:0016575" "GO:0007059" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"950" "HEK2" "GO:0008298" "GO:0007004" "GO:0048255" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"951" "HEL1" "GO:0044267" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"952" "HEL2" "GO:0044267" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"953" "HER2" "GO:0070681" "GO:0007029" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"954" "HES1" "GO:0030011" "GO:0006887" "GO:0015918" "GO:0006897" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"955" "HFI1" "GO:0016568" "GO:0006366" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"956" "HFM1" "GO:0006259" "GO:0007126" "GO:0007129" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"957" "HHF1" "GO:0061587" "GO:0043935" "GO:0006325" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"958" "HHF2" "GO:0006325" "GO:0043935" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"959" "HHO1" "GO:0006259" "GO:0006355" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"960" "HHT1" "GO:0070911" "GO:0006333" "GO:0043935" "GO:0009303" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"961" "HHT2" "GO:0043935" "GO:0006333" "GO:0070911" "GO:0009303" "GO:0007094" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"962" "HIF1" "GO:0006348" "GO:0006325" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"963" "HIP1" "GO:0006812" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"964" "HIR1" "GO:0090304" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"965" "HIR2" "GO:0006366" "GO:0006336" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"966" "HIR3" "GO:0006366" "GO:0006325" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"967" "HIT1" "GO:0000492" "GO:0000463" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"968" "HKR1" "GO:0006972" "GO:0000282" "GO:0007232" "GO:0031505" "GO:0006075" NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"969" "HMG1" "GO:0019287" "GO:0006696" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"970" "HMI1" "GO:0000002" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"971" "HMLALPHA1" "GO:0006355" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"972" "HMO1" "GO:0006355" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"973" "HMT1" "GO:0018216" "GO:0010467" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"974" "HMX1" "GO:0006979" "GO:0042167" "GO:0006879" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"975" "HNM1" "GO:0006812" "GO:0031460" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"976" "HO" "GO:0000728" "GO:0007533" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"977" "HOC1" "GO:0006080" "GO:0000032" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"978" "HOF1" "GO:0000910" "GO:0006974" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"979" "HOG1" "GO:2000112" "GO:0006468" "GO:0046685" "GO:0071470" "GO:0034605" "GO:0006972" NA NA NA NA NA NA NA NA NA NA NA NA NA
"980" "HOL1" "GO:0006812" "GO:0015850" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"981" "HOM2" "GO:1901607" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"982" "HOM3" "GO:1901607" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"983" "HOM6" "GO:1901607" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"984" "HOP1" "GO:0007129" "GO:0051598" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"985" "HOP2" "GO:0007127" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"986" "HOS1" "GO:0006366" "GO:0006476" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"987" "HOS2" "GO:0032874" "GO:0006355" "GO:0006325" "GO:0045835" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"988" "HOS3" "GO:0006357" "GO:0016575" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"989" "HOS4" "GO:0016575" "GO:0045835" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"990" "HOT1" "GO:0071470" "GO:0006366" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"991" "HPA2" "GO:0051289" "GO:0016573" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"992" "HPA3" "GO:0070458" "GO:0046416" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"993" "HPC2" "GO:0090304" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"994" "HPR1" "GO:0090304" "GO:0006974" "GO:0006406" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"995" "HPT1" "GO:0032261" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"996" "HRB1" "GO:0071028" "GO:0016973" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"997" "HRD1" "GO:0030433" "GO:0030968" "GO:0031505" "GO:0030970" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"998" "HRD3" "GO:0030970" "GO:0030433" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"999" "HRK1" "GO:0006873" "GO:0006468" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1000" "HRP1" "GO:0006397" "GO:0072423" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1001" "HRQ1" "GO:0006259" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1002" "HRR25" "GO:0051455" "GO:0006888" "GO:0090304" "GO:0007067" "GO:0006468" "GO:0042254" NA NA NA NA NA NA NA NA NA NA NA NA NA
"1003" "HRT1" "GO:0006511" "GO:0000082" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1004" "HRT3" "GO:0031146" "GO:0071406" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1005" "HSC82" "GO:0006457" "GO:0034605" "GO:0034622" "GO:0000723" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1006" "HSE1" "GO:0007034" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1007" "HSF1" "GO:0009408" "GO:0030474" "GO:0006357" "GO:0032007" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1008" "HSH155" "GO:0000398" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1009" "HSK3" "GO:0000226" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1010" "HSL1" "GO:0044772" "GO:0044267" "GO:0051726" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1011" "HSL7" "GO:0051726" "GO:0000086" "GO:0044257" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"1012" "HSM3" "GO:0006298" "GO:0070682" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
